COUNTRY,COUNTRY_CODE,death_cause,total_deaths
Gabon,GAB,HIV_AIDS_DEATHS,34947
Gambia,GMB,HIV_AIDS_DEATHS,20858
Georgia,GEO,HIV_AIDS_DEATHS,356
Germany,DEU,HIV_AIDS_DEATHS,11038
Ghana,GHA,HIV_AIDS_DEATHS,397825
Greece,GRC,HIV_AIDS_DEATHS,499
Greenland,GRL,HIV_AIDS_DEATHS,53
Grenada,GRD,HIV_AIDS_DEATHS,139
Guam,GUM,HIV_AIDS_DEATHS,122
Guatemala,GTM,HIV_AIDS_DEATHS,13603
Guinea,GIN,HIV_AIDS_DEATHS,85610
GuineaBissau,GNB,HIV_AIDS_DEATHS,26054
Guyana,GUY,HIV_AIDS_DEATHS,5105
Haiti,HTI,HIV_AIDS_DEATHS,211328
Honduras,HND,HIV_AIDS_DEATHS,2297
Hungary,HUN,HIV_AIDS_DEATHS,1476
Iceland,ISL,HIV_AIDS_DEATHS,21
India,IND,HIV_AIDS_DEATHS,2218033
Indonesia,IDN,HIV_AIDS_DEATHS,70600
Iran,IRN,HIV_AIDS_DEATHS,11959
Iraq,IRQ,HIV_AIDS_DEATHS,1302
Ireland,IRL,HIV_AIDS_DEATHS,225
Israel,ISR,HIV_AIDS_DEATHS,747
Italy,ITA,HIV_AIDS_DEATHS,17610
Jamaica,JAM,HIV_AIDS_DEATHS,10329
Japan,JPN,HIV_AIDS_DEATHS,3857
Jordan,JOR,HIV_AIDS_DEATHS,354
Kazakhstan,KAZ,HIV_AIDS_DEATHS,5412
Kenya,KEN,HIV_AIDS_DEATHS,1824607
Kiribati,KIR,HIV_AIDS_DEATHS,38
Kuwait,KWT,HIV_AIDS_DEATHS,57
Kyrgyzstan,KGZ,HIV_AIDS_DEATHS,3049
Laos,LAO,HIV_AIDS_DEATHS,6236
Latvia,LVA,HIV_AIDS_DEATHS,2269
Lebanon,LBN,HIV_AIDS_DEATHS,1260
Lesotho,LSO,HIV_AIDS_DEATHS,276902
Liberia,LBR,HIV_AIDS_DEATHS,42930
Libya,LBY,HIV_AIDS_DEATHS,1210
Lithuania,LTU,HIV_AIDS_DEATHS,1407
Luxembourg,LUX,HIV_AIDS_DEATHS,57
Madagascar,MDG,HIV_AIDS_DEATHS,34060
Malawi,MWI,HIV_AIDS_DEATHS,869725
Malaysia,MYS,HIV_AIDS_DEATHS,42308
Maldives,MDV,HIV_AIDS_DEATHS,12
Mali,MLI,HIV_AIDS_DEATHS,113060
Malta,MLT,HIV_AIDS_DEATHS,38
"Marshall Islands",MHL,HIV_AIDS_DEATHS,47
Mauritania,MRT,HIV_AIDS_DEATHS,605
Mauritius,MUS,HIV_AIDS_DEATHS,1240
Mexico,MEX,HIV_AIDS_DEATHS,107792
Micronesiacountry,FSM,HIV_AIDS_DEATHS,387
Moldova,MDA,HIV_AIDS_DEATHS,3846
Monaco,MCO,HIV_AIDS_DEATHS,20
Mongolia,MNG,HIV_AIDS_DEATHS,171
Montenegro,MNE,HIV_AIDS_DEATHS,43
Morocco,MAR,HIV_AIDS_DEATHS,14957
Mozambique,MOZ,HIV_AIDS_DEATHS,1385012
Myanmar,MMR,HIV_AIDS_DEATHS,242421
Namibia,NAM,HIV_AIDS_DEATHS,129390
Nauru,NRU,HIV_AIDS_DEATHS,6
Nepal,NPL,HIV_AIDS_DEATHS,34009
Netherlands,NLD,HIV_AIDS_DEATHS,1619
"New Zealand",NZL,HIV_AIDS_DEATHS,245
Nicaragua,NIC,HIV_AIDS_DEATHS,6259
Niger,NER,HIV_AIDS_DEATHS,54505
Nigeria,NGA,HIV_AIDS_DEATHS,1818510
Niue,NIU,HIV_AIDS_DEATHS,0
"North Korea",PRK,HIV_AIDS_DEATHS,8606
"North Macedonia",MKD,HIV_AIDS_DEATHS,46
"Northern Ireland",NIR,HIV_AIDS_DEATHS,175
"Northern Mariana Islands",MNP,HIV_AIDS_DEATHS,20
Norway,NOR,HIV_AIDS_DEATHS,347
Oman,OMN,HIV_AIDS_DEATHS,1289
Pakistan,PAK,HIV_AIDS_DEATHS,32649
Palau,PLW,HIV_AIDS_DEATHS,18
Palestine,PSE,HIV_AIDS_DEATHS,203
Panama,PAN,HIV_AIDS_DEATHS,10462
"Papua New Guinea",PNG,HIV_AIDS_DEATHS,62461
Paraguay,PRY,HIV_AIDS_DEATHS,9528
Peru,PER,HIV_AIDS_DEATHS,47147
Philippines,PHL,HIV_AIDS_DEATHS,96965
Poland,POL,HIV_AIDS_DEATHS,2923
Portugal,PRT,HIV_AIDS_DEATHS,15328
"Puerto Rico",PRI,HIV_AIDS_DEATHS,8323
Qatar,QAT,HIV_AIDS_DEATHS,67
Romania,ROU,HIV_AIDS_DEATHS,4028
Russia,RUS,HIV_AIDS_DEATHS,291851
Rwanda,RWA,HIV_AIDS_DEATHS,156285
"Saint Kitts and Nevis",KNA,HIV_AIDS_DEATHS,409
"Saint Lucia",LCA,HIV_AIDS_DEATHS,175
"Saint Vincent and the Grenadines",VCT,HIV_AIDS_DEATHS,505
Samoa,WSM,HIV_AIDS_DEATHS,151
"San Marino",SMR,HIV_AIDS_DEATHS,20
"Sao Tome and Principe",STP,HIV_AIDS_DEATHS,6
"Saudi Arabia",SAU,HIV_AIDS_DEATHS,9778
Scotland,SCT,HIV_AIDS_DEATHS,583
Senegal,SEN,HIV_AIDS_DEATHS,53776
Serbia,SRB,HIV_AIDS_DEATHS,1364
Seychelles,SYC,HIV_AIDS_DEATHS,102
"Sierra Leone",SLE,HIV_AIDS_DEATHS,57373
Singapore,SGP,HIV_AIDS_DEATHS,893
Slovakia,SVK,HIV_AIDS_DEATHS,93
Slovenia,SVN,HIV_AIDS_DEATHS,62
"Solomon Islands",SLB,HIV_AIDS_DEATHS,470
Somalia,SOM,HIV_AIDS_DEATHS,74856
"South Africa",ZAF,HIV_AIDS_DEATHS,4405801
"South Korea",KOR,HIV_AIDS_DEATHS,2322
"South Sudan",SSD,HIV_AIDS_DEATHS,106885
Spain,ESP,HIV_AIDS_DEATHS,23418
"Sri Lanka",LKA,HIV_AIDS_DEATHS,1372
Sudan,SDN,HIV_AIDS_DEATHS,81273
Suriname,SUR,HIV_AIDS_DEATHS,2618
Sweden,SWE,HIV_AIDS_DEATHS,543
Switzerland,CHE,HIV_AIDS_DEATHS,1308
Syria,SYR,HIV_AIDS_DEATHS,410
Taiwan,TWN,HIV_AIDS_DEATHS,2892
Tajikistan,TJK,HIV_AIDS_DEATHS,1990
Tanzania,TZA,HIV_AIDS_DEATHS,1640221
Thailand,THA,HIV_AIDS_DEATHS,465872
Togo,TGO,HIV_AIDS_DEATHS,150006
Tokelau,TKL,HIV_AIDS_DEATHS,0
Tonga,TON,HIV_AIDS_DEATHS,32
"Trinidad and Tobago",TTO,HIV_AIDS_DEATHS,5903
Tunisia,TUN,HIV_AIDS_DEATHS,2080
Turkey,TUR,HIV_AIDS_DEATHS,2702
Turkmenistan,TKM,HIV_AIDS_DEATHS,2701
Tuvalu,TUV,HIV_AIDS_DEATHS,7
Uganda,UGA,HIV_AIDS_DEATHS,1200443
Ukraine,UKR,HIV_AIDS_DEATHS,147638
"United Arab Emirates",ARE,HIV_AIDS_DEATHS,1787
"United Kingdom",GBR,HIV_AIDS_DEATHS,5743
"United States",USA,HIV_AIDS_DEATHS,214806
"United States Virgin Islands",VIR,HIV_AIDS_DEATHS,218
Uruguay,URY,HIV_AIDS_DEATHS,3514
Uzbekistan,UZB,HIV_AIDS_DEATHS,10161
Vanuatu,VUT,HIV_AIDS_DEATHS,211
Venezuela,VEN,HIV_AIDS_DEATHS,36180
Vietnam,VNM,HIV_AIDS_DEATHS,134187
Wales,WLS,HIV_AIDS_DEATHS,282
Yemen,YEM,HIV_AIDS_DEATHS,5125
Zambia,ZMB,HIV_AIDS_DEATHS,811058
Zimbabwe,ZWE,HIV_AIDS_DEATHS,1306142
Afghanistan,AFG,DRUGS_DEATHS,5678
Albania,ALB,DRUGS_DEATHS,500
Algeria,DZA,DRUGS_DEATHS,8273
"American Samoa",ASM,DRUGS_DEATHS,0
Andorra,AND,DRUGS_DEATHS,0
Angola,AGO,DRUGS_DEATHS,956
"Antigua and Barbuda",ATG,DRUGS_DEATHS,5
Argentina,ARG,DRUGS_DEATHS,1229
Armenia,ARM,DRUGS_DEATHS,167
Australia,AUS,DRUGS_DEATHS,16855
Austria,AUT,DRUGS_DEATHS,3568
Azerbaijan,AZE,DRUGS_DEATHS,629
Bahamas,BHS,DRUGS_DEATHS,32
Bahrain,BHR,DRUGS_DEATHS,49
Bangladesh,BGD,DRUGS_DEATHS,4606
Barbados,BRB,DRUGS_DEATHS,20
Belarus,BLR,DRUGS_DEATHS,6505
Belgium,BEL,DRUGS_DEATHS,3775
Belize,BLZ,DRUGS_DEATHS,20
Benin,BEN,DRUGS_DEATHS,201
Bermuda,BMU,DRUGS_DEATHS,23
Bhutan,BTN,DRUGS_DEATHS,29
Bolivia,BOL,DRUGS_DEATHS,845
"Bosnia and Herzegovina",BIH,DRUGS_DEATHS,177
Botswana,BWA,DRUGS_DEATHS,125
Brazil,BRA,DRUGS_DEATHS,13344
Brunei,BRN,DRUGS_DEATHS,41
Bulgaria,BGR,DRUGS_DEATHS,1244
"Burkina Faso",BFA,DRUGS_DEATHS,697
Burundi,BDI,DRUGS_DEATHS,214
